,호텔이름,평점,후기
113,설렘 펜션,2.0,"무료취소 또는 변경이 안되는 페션이라서 예약에 신중을 기해야하는 펜션입니다. 갑작스런 일정 변경으로 예약한 날 바로 다음 날에 숙박 날짜 변경을 요청했으나, 결제를 다시 해야한다는 말만 반복하면서 전혀 고객의 사정을 고려하지 않는 펜션입니다."
114,설렘 펜션,4.0,물이 없어서 정수기가 있는지 물어봤더니 없다고 하더라구요 건너편에 있는 펜션 매점에서 사라더라구요 텀블러에 물 조금만 받을 수 있냐고 했더니요 서비스 엉망이었어요 WIFI 가 안돼서 어떻게 하면 되냐고 했더니 가까이 가서 하래요 그런데 안된다고 했더니 어쩔수 없다는 식의 대답이었어요 요청하는것마다 해결되는게 아무것도 없어서 너무 불쾌했습니다 여수 인심인가요? 너무 별로였어요
115,설렘 펜션,10.0,해질녘 노을이 아주 예쁩니다.
116,설렘 펜션,10.0,숙소도 깨끗하고 아주좋고 사장님도 친절하셨습니다.
117,설렘 펜션,6.0,요가 좀 두꺼웠으면.... 커피메이커가 있었으면 좋았을텐데 아쉽습니다 청결상태는 나름 괜찮았습니다
118,설렘 펜션,10.0,펜션거실에서 보는 바다뷰 일몰광경이 아주 예술이네요 바베큐그릴 이용해 바다를 보며 고기를 구워먹었는데 꿀맛이예요~^^ 또한 사장님의 배려와 친절함으로 더 편안히 힐링하고갑니다~~
119,설렘 펜션,10.0,계단이 조금 높아서 밤에는 조심해야합니다. 바베큐불도 미리붙여놓으시고 연락주셔서 빨리 먹을수 있었어요. 화장실물도 잘나오고 애어컨도 빵빵했습니다.
120,설렘 펜션,10.0,복층도 맘에 들고요~ 애들이 너무 좋아했지요.. ^^ 제가 불편했던 점은.. 수영장은 사용 못했어요. 유치원생 아가들이 쓰고 있어서 다 큰 중딩아들이 쓰기에는 좀 미안하더라고요. 그리고 에어컨에서 갑자기 웅~하는 소리가 주기적으로 나서 좀 거슬렸고요. 와이파이가 좀 약했어요. 이것들 빼고는 다 맘에 들었습니다. 시설도 깨끗하고 조용하고~~
121,설렘 펜션,8.0,대체로 만족
122,설렘 펜션,4.0,굉장히 깊은 산중에 있어요..^^;; 앞이 바로 바다라서 경치는 참 좋아요.근데...주차장 시설도 매우 미흡하고 경사져서 주차하기 불편합니다.게다가 투숙한 젊은이들이 너무 떠드는데 간식이 다닥다닥 붙어서 밤새 잠못잤어요. 복층로망이라 가서 자보니 천장이 낮아서 덥고...답답하고. 인테리어는 이쁘고 세련되었으나 편안하지는 않네요. 친절한 서비스는 좋았어요.
123,설렘 펜션,10.0,전반적으로 만족했습니다. 비록 4인가족이 같이 쓰느라 두명은 거실에서 이불펴고 잤지만 시설 및 서비스는 만족했습니다.
124,설렘 펜션,10.0,"설렘가득한 가족여행,,, 도심지와 조금 떨어진곳에 있었지만 충분히 자동차로 이동가능함.바다가 모두 보이는 객실과 친절함에 감사했고, 객실이 너무 이뻐서 감탄. 잘 쉬고 왔습니다."
125,설렘 펜션,10.0,"주변에 편의시설은 따로 없지만 미리 친절하게 안내도 해주셔서 준비해 갔기 때문에 전혀 불편하지 않았어요! 사장님도 정말 친절하셔서 좋아요. 혹시 칫솔을 안가져와서 구매가능하냐고 여쭤봤더니 제공해주셨어요,, 객실과 앞 테라스가 오션뷰라서 정말 예쁘고ㅠㅠ 조용하고 좋습니다 최고!!!"
126,설렘 펜션,10.0,바베큐 2만원 칫솔 개인구비 시설 좋고 가격좋고 풍경좋고 단점이 있다면 복층 올라갈때 경사가 너무 높아요
127,설렘 펜션,8.0,여수 관광지에서는 조금 떨어져있지만 조용히 숙박하기에는 좋았습니다. 복층이었지만 1층에도 조그마한 방이 있어서 가족이 머물기에 좋았습니다. 사장님도 친절하시고 미리 방도 따뜻하게해주시고 매우 만족합니다.
128,설렘 펜션,10.0,Nice! Great views! Great value
129,설렘 펜션,8.0,"Pros: this pension had a BEAUTIFUL view of the water. Not only that, the interior design of the room itself was very beautiful. It was a lot more spacious than I expected (four adults stayed comfortably) Cons: it was really perfect but my only issue was a sense of general dust and dampness. The bathroom also smelled of urine and was damp. I feel like a few heavy splashes of clorox and some mopping and freshly laundered sheets would have made this a 10/10 stay HOWEVR still really loved our stay here."
130,설렘 펜션,10.0,
131,설렘 펜션,10.0,
132,설렘 펜션,10.0,
133,설렘 펜션,10.0,
134,설렘 펜션,10.0,
135,설렘 펜션,10.0,
136,설렘 펜션,10.0,
137,설렘 펜션,10.0,
138,설렘 펜션,6.0,
139,설렘 펜션,8.0,
140,설렘 펜션,10.0,
141,설렘 펜션,10.0,
142,설렘 펜션,10.0,
143,설렘 펜션,10.0,
144,설렘 펜션,4.0,
145,설렘 펜션,10.0,
146,설렘 펜션,10.0,
147,설렘 펜션,8.0,
148,설렘 펜션,10.0,
149,설렘 펜션,8.0,
150,오션힐호텔,8.0,뷰도 좋고 호텔 컨디션도 나쁘지 않습니다. 다만 주차공간이 너무 부족하네요..
151,오션힐호텔,8.0,바다가 눈앞에 펼쳐지는 멋진 호텔입니다. 편안하고 깨끗했어요. 지하 주차장은 만차라서 지상주차장을 이용했는데 안내가 미흡해서 조금 불편했어요.
152,오션힐호텔,10.0,아주 편하고 객실에서 바다경치가 너무나 훌륭한 호텔입니다 객실도 넓고 깨끗했어요
153,오션힐호텔,10.0,깨끗하고 뷰가 정말 멋졌어요. 수영장은 생각보다 크기도 작은데 추가요금을 받는다는 점이 실망이었어요. 수영장은 이용 안 했습니다.
154,오션힐호텔,6.0,숙소는 좋았는데 주차공간이 너무 좁았어요
155,오션힐호텔,10.0,숙소는 깨끗하고 좋아요. 미니주방도 있구여~ 단 침대 매트리스가 밀려서 벽에 기대서 tv보기 힘들구요... 19층 인피니티풀은 짧고 좁고 유료입니다. 1층에 편의점 있어서 편리해요
156,오션힐호텔,8.0,장점: 가격저렴 전객실 오션뷰 단점: 어메니티 누락하고 방 정비 조식 가격 15천원인데 업뎃안함 (여긴 10천원표기) 루프탑 수영장 관리인원 없음 룸서비스 방에표기된 내용과 다름 룸서비스 병맥 시켯는데 병따개도 안줌 방조명이 죄다 흰색이라 무드 1도없음 비와서 추운데 하절기라 난방안된다고함 엘리베이터 시스템 멍청해서 각자 따로움직임 욕실 샤워기 제대로 안됨 에휴 더 적기도 힘들다
157,오션힐호텔,10.0,깨끗하고 전망이 아주 좋아요
158,오션힐호텔,8.0,숙소는 깨끗하고 뷰도 좋았지만 풀파티하는데 수영장 물이 너무 차가웠다ㅠ
159,오션힐호텔,8.0,호텔에 조리 대가 있다는게 좀 이상했고 샤워 용품은 있으나. ..... 개인 용품을 쓰게 만드네요 ㅠㅠ 샤워 타올 대신 스폰지롤 몸을 씻어야됨.. 침대랑 이불을 깨끗해서 편안하네요 밖에 경치는 높은 층이 아니면 좀 아쉽네요
160,오션힐호텔,10.0,걍 최고였음 가격대비
161,오션힐호텔,8.0,일반 호텔입니다. 주차장은 좁은것은 단점... 호텔 룸안에 웬 조리시설...웃겼음...그런데 주방용품은 없음.. 펜션과 호텔의 하이브리드... 여수의 케이블카..관광 선박 이용 이용하는데 가까운 위치... 여수에서..수족관..관광 선박 이용하는데...호텔과 제휴 할인 받을 수 있어서 좋았음...
162,오션힐호텔,10.0,"17층에서 바라보는 오션뷰가 너무 만족스러웠고, 어매니티와 숙소 청결도가 높았습니다~ 한가지 아쉬운 점은 조식에서 양식을 먹는 사람들에게는 베이컨이 있었으면 좋겠다는 생각이 들었고, 입장할때 계산을 하고 들어가는데, 먹고 난 후 나갈 때 직원의 첫마디가 ""맛있게 드셨어요""가 아닌 ""계산하셨어요?"" 여서 잘 먹고 난 후 기분이 좋지 않았습니다~ 계산에 대한것은 직원들 끼리 소통을 해야 옳은 것이고, 그것을 손님에게 나타내는 것 자체가 서비스의 품격을 떨어뜨린다고 봅니다. 체크아웃할때도 프런트에서 키만 받고 인사를 하지 않아 저희가 대신 인사하고 나왔습니다~ ^^;; 다른 곳에서도 이 호텔의 평을 쓰신 것을 보았는데, 호텔의 전체적인 것을 만족하지만 직원의 불친절함을 지적하셨던데, 다른 친절함이 아니라 불필요한 태도가 아닐까 생각합니다."
163,오션힐호텔,6.0,"트윈룸 예약이었는데 슈페리어룸으로 업그레이드 해주셨습니다. 근데 업그레이드 해주신 방이 침대시트가 너무 더러웠고, 수건도 인원수대로 구비되어있지 않았습니다. 리셉션에 말했더니 방을 더 좋은방으로 바꿔주셨어요. 근데 바꿔주신 방 욕실 천장 벽?이 제대로 안맞춰졌는지 배관이 보여서 좀.....뭐 여튼 큰 침대에서 편안하게 잘 잤어요. 모기가 있었는데 모기향이랑 에프킬라? 같은게 있어서 좋았습니다. 뷰는 정말 좋습니다. 바다가 정면으로 보여요! 바로 근처에 씨유편의점하고 이마트24가 있어요"
164,오션힐호텔,10.0,메인 중심가 위치는 아니지만 한적하고 조용히 힐링하기 좋아요~ 전 객실 오션뷰고 테라스도 있고 시내 호텔보다 룸 사이즈가 큽니다 다시 이용하고 싶은 곳이네요
165,오션힐호텔,8.0,대체적으로 깔끔하고 위생적입니다 다만 숙박기간동안 밤에 건물 전체 단수는 조금 이해하기 쉽지 않았었습니다 인피니티풀도 5월부터 개장이라 하였는데 아직도 준비중이면서 공지도차 없던것도 좀 마음에 들지 않았습니다. 별개로 라운지에서 웰컴 드링크가 제공되는것은 신선했네요
166,오션힐호텔,8.0,청결상태 너무 좋았습니다. 눈 앞에 펼쳐진 오션뷰는 환상이었습니다. 주말 뷔페도 꼭 추천합니다
167,오션힐호텔,4.0,"프론트 안내, 전반적인 서비스 청결은 좋았습니다. 다만 커피포트를 사용하려고 했는데 안에 물때인지 곰팡이 인지 심각해서 새로 가져다 달라고 했는데도 새로 가져온 것도 똑같았습니다."
168,오션힐호텔,8.0,"10층 디럭스더블룸에서 1박 했습니다. 오션뷰와 가격, 후기를 보고 오션힐호텔을 선택했는데 전체적으로 만족스러웠습니다. 위치도 이순신광장하고 멀지 않고 복잡하지 않아서 좋았고, 특히 객실이 넓고 깨끗해서 아주 만족스러웠는데 직원들의 응대는 처음부터 끝까지 미소도 없이 아주 사무적인 모습이 조금 아쉬웠습니다."
169,오션힐호텔,8.0,대체적으로 만족했습니다
170,오션힐호텔,10.0,"가성비갑!! 전객실 오션뷰, 넓은 방, 가족단위 여행객 이 세거지가 제일 좋았습니다!! 여수 다시간다면 재방문 의사 백프로!!"
171,오션힐호텔,10.0,
172,오션힐호텔,10.0,
173,오션힐호텔,8.0,호텔 룸 및 서비스에는 만족했지만 건물 외부에 있는 주차장은 F 등급을 줄 수 밖에 없는 상태여서 시급한 개선이 요구 됩니다.
174,오션힐호텔,10.0,적극추천
175,오션힐호텔,8.0,주변에 아무것도 없어 시내나가 식사해 약간 불편해요
176,오션힐호텔,10.0,바다도 잘보이고 조용하고 좋았습니다.
177,오션힐호텔,6.0,조용하니 좋습니다 침대 시트도 깨끗하고 하지만...바닥 카페트도 먼지가 많고 배런다엔 그 전에 머물던 분들의 음식찌거기와 먼지가 너무 많아서 실망입니다
178,오션힐호텔,8.0,깨끗하고 조용한 곳입니다 조식도 맛있고요
179,오션힐호텔,10.0,테라스 오른쪽으로 돌산대교가 보이고 대경도 골프장이 정면에 보입니다. 왼쪽으로는 바다가 시원하게 보이구요. 평일 숙박이었고 코로나 때문인지 편의시설 이용에는 제약이 좀 있었지만 직원분들이 먼저 인사도 해주시고 좋은 기억만 가지고 갑니다^^
180,오션힐호텔,10.0,오션 view 를 통한 아름다운 전경과 돌산과 인접해 있어서 여수의 밤야경을 즐기기에 좋은 호텔. 조식 또한 많은 종류는 아니지만 만족할만한 수준이었음. 다음에 기회가 된다면 재 숙박 가능한 호텔임.
181,오션힐호텔,8.0,바다가 보여서 좋았어요
182,오션힐호텔,10.0,전망도 좋고 깨끗하고 조용하고 조식도 맛있고 참 좋았어요.
183,오션힐호텔,10.0,아주 만족스러웠어요. 생각보다 매우 넓고 주변이 조용하고 편의점도 많아서 편리했습니다. 바다 뷰도 잘 보이고 테라스도 있어서 분위기 최상이었네요. 어메니티도 상당히 좋은 편이었습니다.
184,오션힐호텔,10.0,다음에 다시 찾을께요..
185,오션힐호텔,10.0,생각보다 좋은 컨디션이었습니다. 오션뷰가 너무 좋았고 새 호텔이라 모든게 깨끗했습니다.
186,오션힐호텔,10.0,침구가 아주 편안하고 좋았습니다!
187,오션힐호텔,10.0,커튼을열면 바다가 한눈에들어오는 뷰가 너무좋았으며 침대도 깔끔한편이었고 편안했으며 직원들도 샹냥하며 친절하여 여행이 더욱더 즐거웠습니다^^
188,오션힐호텔,2.0,방에서 머리가 아플정도의 화학페인트 냄새때문에 잠을 못잤습니다. 창문 조금 열어놓고 잤다 아이들 다 감기 걸리고 객실문 입구에는 빨간글씨로 X자 등 부도난 집 마냥 다 써있고 급조하듯 가리려고 문에 종이가 다 붙어있고 번듯한 사진보구 갔다가 무서워 죽을뻔 했어요. 로비직원도 키 주면서 거기 써있는대로 만 하면 된다고 설명은 커녕 말 걸면 화낼듯이 대해서 아주 기분 나쁜 여행이였습니다.
189,오션힐호텔,2.0,로비에는 천정에서 물이새고 7층 각 방에는 누간가가 빨간 페인트칠을 해놨다. 투자지가 아닐까? 곧 망할 호텔 분위기
190,오션힐호텔,10.0,깔끔하고 객실도 엄청 넓네요. 인덕션이 있지만 다른 조리도구는 아무것도 없으니 참고하세요. 지은지 얼마 안됐는지 깔끔하고 좋은데 화장실에 곰팡이 냄새가 조금 났어요. 그걸 제외하고는 마음에 들었습니다.
191,오션힐호텔,8.0,신축 호텔이라 너무 깔끔하고 조용했으며 전망도 굿이였습니다. 다음에 또 가고 싶은곳입니다~~~!!
192,오션힐호텔,8.0,오션뷰였던게 가장 마음에 들었어요 체크인하자마자 석양을 바로 볼 수 있었어요 그런데 주변 다른 객실에 빨간색 글씨로 써있던 것들이 상당히 무섭게 분위기를 좀 많이 망쳤어요 그것 제외하고는 만족했습니다
